,Unnamed: 0,brand,year,price_in_euro,power_ps
60616,183096,seat,2019,26680,150
60617,183097,seat,2019,29988,190
60618,183098,seat,2019,25990,150
60619,183100,seat,2019,12490,75
60620,183101,seat,2019,16967,95
60621,183102,seat,2019,17800,116
60622,183103,seat,2019,36525,150
60623,183104,seat,2019,15980,116
60624,183107,seat,2019,18930,150
60625,183108,seat,2019,25990,290
60626,183109,seat,2019,29980,290
60627,183111,seat,2019,18600,150
60628,183112,seat,2019,14980,116
60629,183113,seat,2019,25450,150
60630,183114,seat,2019,17480,131
60631,183115,seat,2019,15470,116
60632,183116,seat,2019,17690,116
60633,183117,seat,2019,21990,150
60634,183118,seat,2019,14990,95
60635,183119,seat,2019,13480,80
60636,183120,seat,2019,18490,116
60637,183121,seat,2019,10900,60
60638,183122,seat,2019,18580,95
60639,183123,seat,2019,24980,150
60640,183124,seat,2019,13980,80
60641,183125,seat,2019,15280,95
60642,183126,seat,2019,16780,95
60643,183127,seat,2019,11450,75
60644,183128,seat,2019,17990,116
60645,183129,seat,2019,10940,75
60646,183130,seat,2019,24980,300
60647,183131,seat,2019,24880,190
60648,183133,seat,2019,25900,177
60649,183134,seat,2019,22770,150
60650,183135,seat,2019,24990,150
60651,183136,seat,2019,20900,150
60652,183137,seat,2019,16860,116
60653,183138,seat,2019,21899,150
60654,183139,seat,2019,23990,150
60655,183140,seat,2019,9998,75
60656,183144,seat,2019,17890,95
60657,183145,seat,2019,14999,75
60658,183148,seat,2019,25000,300
60659,183149,seat,2019,27990,190
60660,183150,seat,2019,22480,190
60661,183151,seat,2019,17990,116
60662,183152,seat,2019,18000,116
60663,183153,seat,2019,24799,150
60664,183155,seat,2019,24390,150
60665,183156,seat,2019,15990,116
60666,183157,seat,2019,26999,150
60667,183158,seat,2019,29290,300
60668,183159,seat,2019,27990,150
60669,183160,seat,2019,25889,150
60670,183161,seat,2019,28995,300
60671,183162,seat,2019,22999,150
60672,183163,seat,2019,18990,131
60673,183164,seat,2019,15890,95
60674,183165,seat,2019,22000,190
60675,183166,seat,2019,18690,150
60676,183167,seat,2019,22190,116
60677,183168,seat,2019,19940,150
60678,183169,seat,2019,13890,95
60679,183171,seat,2019,28950,290
60680,183172,seat,2019,19900,150
60681,183173,seat,2019,12980,80
60682,183174,seat,2019,27890,190
60683,183175,seat,2019,21900,150
60684,183176,seat,2019,26990,300
60685,183177,seat,2019,32977,190
60686,183178,seat,2019,21977,150
60687,183180,seat,2019,17950,116
60688,183181,seat,2019,20222,190
60689,183182,seat,2019,20500,150
60690,183183,seat,2019,17900,116
60691,183184,seat,2019,32777,190
60692,183186,seat,2019,24989,190
60693,183187,seat,2019,23990,190
60694,183189,seat,2019,34990,190
60695,183190,seat,2019,19990,116
60696,183191,seat,2019,19930,150
60697,183193,seat,2019,18490,116
60698,183194,seat,2019,17400,116
60699,183195,seat,2019,19990,150
60700,183196,seat,2019,23490,150
60701,183197,seat,2019,24770,150
60702,183198,seat,2019,19650,150
60703,183199,seat,2019,15980,116
60704,183201,seat,2019,24990,190
60705,183202,seat,2019,17980,116
60706,183203,seat,2019,18950,116
60707,183204,seat,2019,25990,150
60708,183205,seat,2019,8900,75
60709,183206,seat,2019,18990,116
60710,183207,seat,2019,27966,190
60711,183208,seat,2019,18816,131
60712,183209,seat,2019,22999,190
60713,183211,seat,2019,17800,116
60714,183212,seat,2019,19088,131
60715,183213,seat,2019,19088,131
60716,183214,seat,2019,24290,150
60717,183215,seat,2019,23490,150
60718,183216,seat,2019,28580,190
60719,183217,seat,2019,13500,80
60720,183218,seat,2019,26980,300
60721,183219,seat,2019,15900,131
60722,183220,seat,2019,24788,150
60723,183221,seat,2019,27490,190
60724,183222,seat,2019,21770,150
60725,183223,seat,2019,17180,95
60726,183224,seat,2019,11800,95
60727,183226,seat,2019,27990,190
60728,183227,seat,2019,17980,131
60729,183228,seat,2019,16199,116
60730,183229,seat,2019,18220,116
60731,183230,seat,2019,19800,150
60732,183232,seat,2019,12950,80
60733,183233,seat,2019,20850,116
60734,183234,seat,2019,15999,131
60735,183235,seat,2019,22900,190
60736,183236,seat,2019,24930,150
60737,183239,seat,2019,18750,150
60738,183240,seat,2019,17990,95
60739,183241,seat,2019,21950,150
60740,183242,seat,2019,31990,190
60741,183243,seat,2019,24900,150
60742,183244,seat,2019,16900,150
60743,183245,seat,2019,28000,300
60744,183246,seat,2019,20980,190
60745,183247,seat,2019,21750,190
60746,183248,seat,2019,15000,95
60747,183249,seat,2019,22500,150
60748,183250,seat,2019,17900,116
60749,183251,seat,2019,12949,80
60750,183252,seat,2019,21888,150
60751,183253,seat,2019,31770,300
60752,183254,seat,2019,16490,116
60753,183255,seat,2019,18850,116
60754,183256,seat,2019,24550,150
60755,183257,seat,2019,16999,116
60756,183258,seat,2019,30750,300
60757,183259,seat,2019,19900,116
60758,183260,seat,2019,18988,116
60759,183261,seat,2019,21990,116
60760,183262,seat,2019,11990,116
60761,183264,seat,2019,16990,150
60762,183265,seat,2019,23950,150
60763,183266,seat,2019,27000,190
60764,183268,seat,2019,16990,116
60765,183269,seat,2019,15845,116
60766,183270,seat,2019,29970,177
60767,183271,seat,2019,32330,300
60768,183272,seat,2019,31680,190
60769,183273,seat,2019,19890,150
60770,183275,seat,2019,28880,190
60771,183276,seat,2019,17880,131
60772,183278,seat,2019,23490,150
60773,183279,seat,2019,26800,150
60774,183280,seat,2019,18550,131
60775,183281,seat,2019,21500,150
60776,183282,seat,2019,24330,190
60777,183283,seat,2019,22000,116
60778,183284,seat,2019,8990,116
60779,183285,seat,2019,13750,80
60780,183286,seat,2019,28950,190
60781,183287,seat,2019,20480,150
60782,183288,seat,2019,19977,150
60783,183289,seat,2019,18080,131
60784,183290,seat,2019,17490,131
60785,183291,seat,2019,34500,190
60786,183292,seat,2019,18850,116
60787,183294,seat,2019,16680,95
60788,183295,seat,2019,30930,300
60789,183296,seat,2019,17880,131
60790,183297,seat,2019,20440,184
60791,183298,seat,2019,22990,150
60792,183300,seat,2019,15890,95
60793,183301,seat,2019,9300,116
60794,183302,seat,2019,24990,300
60795,183303,seat,2019,18900,150
60796,183304,seat,2019,20980,184
60797,183305,seat,2019,35680,190
60798,183306,seat,2019,35680,190
60799,183307,seat,2019,19850,116
60800,183308,seat,2019,14990,116
60801,183309,seat,2019,23300,150
60802,183310,seat,2019,24880,150
60803,183312,seat,2019,31250,150
60804,183313,seat,2019,16490,116
60805,183314,seat,2019,24900,150
60806,183315,seat,2019,22488,190
60807,183316,seat,2019,27433,290
60808,183317,seat,2019,17750,116
60809,183318,seat,2019,20450,116
60810,183319,seat,2019,18930,131
60811,183320,seat,2019,27220,290
60812,183321,seat,2019,28395,150
60813,183322,seat,2019,29930,190
60814,183323,seat,2019,26890,150
60815,183324,seat,2019,12950,80
60816,183325,seat,2019,20700,150
60817,183326,seat,2019,28850,150
60818,183327,seat,2019,18900,150
60819,183328,seat,2019,17990,116
60820,183329,seat,2019,18489,150
60821,183331,seat,2019,35299,300
60822,183333,seat,2019,20490,116
60823,183334,seat,2019,24444,150
60824,183335,seat,2019,33999,190
60825,183336,seat,2019,15480,95
60826,183337,seat,2019,23755,95
60827,183338,seat,2019,15370,150
60828,183339,seat,2019,17990,95
60829,183340,seat,2019,17899,116
60830,183341,seat,2019,18450,95
60831,183342,seat,2019,24580,131
60832,183343,seat,2019,20940,150
60833,183344,seat,2019,28500,150
60834,183345,seat,2019,18888,150
60835,183346,seat,2019,26550,131
60836,183347,seat,2019,34480,300
60837,183348,seat,2019,19990,116
60838,183350,seat,2019,21950,150
60839,183351,seat,2019,27800,150
60840,183352,seat,2019,28888,150
60841,183353,seat,2019,32750,300
60842,183355,seat,2019,16998,116
60843,183356,seat,2019,24450,150
60844,183357,seat,2019,22309,150
60845,183358,seat,2019,16950,150
60846,183359,seat,2019,10900,80
60847,183360,seat,2019,20930,150
60848,183361,seat,2019,13980,116
60849,183362,seat,2019,14770,95
60850,183363,seat,2019,20950,116
60851,183364,seat,2019,26777,150
60852,183366,seat,2019,29960,190
60853,183368,seat,2019,23989,190
60854,183369,seat,2019,17990,116
60855,183371,seat,2019,19950,131
60856,183372,seat,2019,20090,150
60857,183373,seat,2019,18980,150
60858,183374,seat,2019,28950,190
60859,183375,seat,2019,20340,116
60860,183376,seat,2019,19000,184
60861,183377,seat,2019,30470,190
60862,183378,seat,2019,22990,150
60863,183379,seat,2019,22990,150
60864,183381,seat,2019,29880,300
60865,183382,seat,2019,19999,150
60866,183383,seat,2019,19999,116
60867,183384,seat,2019,24990,150
60868,183386,seat,2019,34000,150
60869,183387,seat,2019,22980,150
60870,183388,seat,2019,25499,150
60871,183389,seat,2019,24900,150
60872,183390,seat,2019,21440,150
60873,183391,seat,2019,22990,116
60874,183392,seat,2019,19900,131
60875,183393,seat,2019,25790,150
60876,183394,seat,2019,18950,150
60877,183396,seat,2019,19950,116
60878,183397,seat,2019,14985,95
60879,183398,seat,2019,18980,131
60880,183399,seat,2019,23680,150
60881,183400,seat,2019,12290,150
60882,183402,seat,2019,24980,150
60883,183403,seat,2019,26480,150
60884,183404,seat,2019,30990,190
60885,183406,seat,2019,21980,150
60886,183407,seat,2019,16990,116
60887,183408,seat,2019,27930,300
60888,183409,seat,2019,24190,150
60889,183410,seat,2019,17499,131
60890,183411,seat,2019,11990,116
60891,183412,seat,2019,26990,150
60892,183413,seat,2019,24490,150
60893,183414,seat,2019,23480,150
60894,183415,seat,2019,21980,150
60895,183416,seat,2019,17999,116
60896,183417,seat,2019,29100,190
60897,183418,seat,2019,17950,116
60898,183419,seat,2019,20990,150
60899,183420,seat,2019,18950,116
60900,183421,seat,2019,20490,150
60901,183422,seat,2019,17580,116
60902,183424,seat,2019,16900,131
60903,183427,seat,2019,24450,190
60904,183428,seat,2019,16980,95
60905,183429,seat,2019,31850,190
60906,183430,seat,2019,24580,150
60907,183431,seat,2019,25000,150
60908,183432,seat,2019,21985,116
60909,183433,seat,2019,24500,190
60910,183434,seat,2019,25200,150
60911,183435,seat,2019,29490,150
60912,183436,seat,2019,29590,177
60913,183437,seat,2019,28370,150
60914,183438,seat,2019,14595,95
60915,183439,seat,2019,22998,150
60916,183440,seat,2019,27890,190
60917,183441,seat,2019,31980,184
60918,183442,seat,2019,29970,150
60919,183443,seat,2019,13590,80
60920,183444,seat,2019,19440,116
60921,183445,seat,2019,12450,90
60922,183446,seat,2019,17180,95
60923,183447,seat,2019,19490,150
60924,183448,seat,2019,17990,131
60925,183450,seat,2019,13895,150
60926,183451,seat,2019,26730,150
60927,183452,seat,2019,15070,95
60928,183453,seat,2019,20740,116
60929,183454,seat,2019,11999,75
60930,183455,seat,2019,16980,95
60931,183457,seat,2019,21800,150
60932,183458,seat,2019,30188,150
60933,183459,seat,2019,16980,190
60934,183460,seat,2019,17180,95
60935,183461,seat,2019,9988,95
60936,183462,seat,2019,20370,60
60937,183463,seat,2019,21490,150
60938,183464,seat,2019,17910,150
60939,183465,seat,2019,21890,116
60940,183466,seat,2020,23490,150
60941,183467,seat,2020,24989,150
60942,183468,seat,2020,34988,190
60943,183470,seat,2020,22989,204
60944,183471,seat,2020,18490,131
60945,183472,seat,2020,16397,116
60946,183473,seat,2020,18444,116
60947,183474,seat,2020,16280,116
60948,183475,seat,2020,18799,150
60949,183476,seat,2020,20799,131
60950,183477,seat,2020,18390,116
60951,183478,seat,2020,19950,131
60952,183480,seat,2020,23380,150
60953,183481,seat,2020,18900,116
60954,183482,seat,2020,18700,116
60955,183484,seat,2020,24950,190
60956,183485,seat,2020,18300,150
60957,183486,seat,2020,37490,177
60958,183487,seat,2020,38880,177
60959,183488,seat,2020,28500,150
60960,183489,seat,2020,20999,131
60961,183490,seat,2020,16960,116
60962,183491,seat,2020,26480,150
60963,183492,seat,2020,29371,150
60964,183493,seat,2020,26950,150
60965,183495,seat,2020,15950,95
60966,183496,seat,2020,22500,150
60967,183497,seat,2020,24971,131
60968,183498,seat,2020,28990,150
60969,183499,seat,2020,32750,177
60970,183500,seat,2020,41990,95
60971,183501,seat,2020,19740,150
60972,183502,seat,2020,19950,150
60973,183505,seat,2020,24480,150
60974,183506,seat,2020,12950,95
60975,183508,seat,2020,26480,150
60976,183509,seat,2020,17790,150
60977,183510,seat,2020,26980,150
60978,183511,seat,2020,20430,116
60979,183512,seat,2020,24650,150
60980,183513,seat,2020,26990,150
60981,183514,seat,2020,30770,190
60982,183515,seat,2020,25480,150
60983,183516,seat,2020,31910,150
60984,183517,seat,2020,14960,95
60985,183518,seat,2020,24330,150
60986,183519,seat,2020,19690,116
60987,183520,seat,2020,28444,150
60988,183521,seat,2020,21370,150
60989,183523,seat,2020,21590,204
60990,183524,seat,2020,26680,190
60991,183525,seat,2020,29490,190
60992,183527,seat,2020,24425,150
60993,183528,seat,2020,16880,116
60994,183529,seat,2020,23450,150
60995,183530,seat,2020,21977,150
60996,183531,seat,2020,17699,110
60997,183532,seat,2020,26990,150
60998,183533,seat,2020,19280,116
60999,183535,seat,2020,24990,150
61000,183536,seat,2020,22450,116
61001,183537,seat,2020,22990,150
61002,183539,seat,2020,27045,204
61003,183540,seat,2020,22990,131
61004,183541,seat,2020,35880,190
61005,183543,seat,2020,26980,150
61006,183544,seat,2020,17490,95
61007,183545,seat,2020,17990,116
61008,183546,seat,2020,28180,150
61009,183548,seat,2020,32900,190
61010,183549,seat,2020,27090,204
61011,183550,seat,2020,17950,95
61012,183551,seat,2020,22990,150
61013,183552,seat,2020,25330,150
61014,183553,seat,2020,21850,131
61015,183556,seat,2020,23890,150
61016,183557,seat,2020,26450,204
61017,183558,seat,2020,35980,177
61018,183559,seat,2020,21780,116
61019,183561,seat,2020,23190,131
61020,183562,seat,2020,19950,131
61021,183563,seat,2020,24490,150
61022,183564,seat,2020,22400,150
61023,183565,seat,2020,25777,150
61024,183567,seat,2020,22490,150
61025,183569,seat,2020,39970,150
61026,183572,seat,2020,16690,116
61027,183573,seat,2020,17490,95
61028,183575,seat,2020,18290,95
61029,183576,seat,2020,13977,95
61030,183577,seat,2020,21444,80
61031,183578,seat,2020,14990,116
61032,183579,seat,2020,18780,95
61033,183581,seat,2020,25288,150
61034,183582,seat,2020,24290,150
61035,183583,seat,2020,31990,150
61036,183585,seat,2020,21480,150
61037,183586,seat,2020,21480,150
61038,183587,seat,2020,34440,190
61039,183588,seat,2020,18990,95
61040,183589,seat,2020,13700,95
61041,183590,seat,2020,21450,116
61042,183591,seat,2020,17980,116
61043,183592,seat,2020,32950,300
61044,183593,seat,2020,20480,131
61045,183594,seat,2020,19900,95
61046,183596,seat,2020,27990,150
61047,183597,seat,2020,26890,150
61048,183598,seat,2020,30919,150
61049,183599,seat,2020,22888,116
61050,183600,seat,2020,20999,150
61051,183601,seat,2020,22500,116
61052,183602,seat,2020,14880,80
61053,183603,seat,2020,22490,116
61054,183604,seat,2020,31500,150
61055,183605,seat,2020,21490,150
61056,183607,seat,2020,23950,150
61057,183608,seat,2020,17930,95
61058,183609,seat,2020,34746,190
61059,183610,seat,2020,34746,190
61060,183611,seat,2020,26777,150
61061,183612,seat,2020,22700,131
61062,183613,seat,2020,22990,116
61063,183614,seat,2020,14247,95
61064,183615,seat,2020,16456,116
61065,183616,seat,2020,26680,150
61066,183617,seat,2020,18880,131
61067,183620,seat,2020,24090,150
61068,183621,seat,2020,18990,95
61069,183622,seat,2020,32100,150
61070,183623,seat,2020,17922,116
61071,183626,seat,2020,23990,150
61072,183627,seat,2020,19990,116
61073,183628,seat,2020,16930,150
61074,183629,seat,2020,15790,80
61075,183631,seat,2020,26990,150
61076,183632,seat,2020,26285,150
61077,183633,seat,2020,28480,150
61078,183634,seat,2020,23990,131
61079,183635,seat,2020,15990,116
61080,183636,seat,2020,21999,150
61081,183638,seat,2020,26990,150
61082,183639,seat,2020,26980,204
61083,183640,seat,2020,22190,131
61084,183641,seat,2020,16990,95
61085,183642,seat,2020,38900,190
61086,183645,seat,2020,27880,204
61087,183646,seat,2020,34700,150
61088,183647,seat,2020,22745,290
61089,183648,seat,2020,29980,150
61090,183649,seat,2020,15390,300
61091,183650,seat,2020,22900,95
61092,183651,seat,2020,27980,204
61093,183652,seat,2020,19880,150
61094,183653,seat,2020,22900,131
61095,183654,seat,2020,31880,204
61096,183656,seat,2020,36780,150
61097,183657,seat,2020,26475,300
61098,183659,seat,2020,22650,131
61099,183660,seat,2020,19580,116
61100,183661,seat,2020,31960,300
61101,183662,seat,2020,20990,150
61102,183663,seat,2020,26940,150
61103,183664,seat,2020,15480,90
61104,183665,seat,2020,18290,95
61105,183666,seat,2020,25499,204
61106,183667,seat,2020,25980,131
61107,183668,seat,2020,13990,95
61108,183669,seat,2020,27990,150
61109,183671,seat,2020,19460,95
61110,183673,seat,2020,27999,290
61111,183675,seat,2020,24450,150
61112,183676,seat,2020,23990,150
61113,183677,seat,2020,31991,190
61114,183679,seat,2020,31400,190
61115,183680,seat,2020,25900,150
61116,183681,seat,2020,15900,116
61117,183682,seat,2020,20290,131
61118,183683,seat,2020,24490,150
61119,183684,seat,2020,34750,190
61120,183685,seat,2020,28990,290
61121,183686,seat,2020,30990,290
61122,183687,seat,2020,17990,131
61123,183688,seat,2020,28000,300
61124,183689,seat,2020,19999,150
61125,183690,seat,2020,27890,150
61126,183691,seat,2020,35480,190
61127,183692,seat,2020,26980,150
61128,183693,seat,2020,26490,150
61129,183694,seat,2020,27680,150
61130,183695,seat,2020,28880,300
61131,183696,seat,2020,17750,131
61132,183697,seat,2020,18440,150
61133,183698,seat,2020,19900,131
61134,183699,seat,2020,28500,300
61135,183700,seat,2020,24990,150
61136,183701,seat,2020,18980,131
61137,183702,seat,2020,20989,116
61138,183703,seat,2020,32990,300
61139,183704,seat,2020,33400,150
61140,183705,seat,2020,29880,150
61141,183707,seat,2020,27330,150
61142,183708,seat,2020,22990,150
61143,183709,seat,2020,23800,150
61144,183710,seat,2020,21990,150
61145,183711,seat,2020,19800,131
61146,183712,seat,2020,27200,150
61147,183713,seat,2020,33990,190
61148,183714,seat,2020,26999,150
61149,183715,seat,2020,28999,290
61150,183716,seat,2020,31950,290
61151,183717,seat,2020,24795,150
61152,183718,seat,2020,23990,204
61153,183719,seat,2020,16990,95
61154,183720,seat,2020,17840,95
61155,183722,seat,2020,15290,95
61156,183723,seat,2020,27990,177
61157,183725,seat,2020,35480,300
61158,183726,seat,2020,20900,150
61159,183727,seat,2020,31940,190
61160,183729,seat,2020,31650,150
61161,183730,seat,2020,28950,300
61162,183731,seat,2020,21869,150
61163,183732,seat,2020,28490,150
61164,183734,seat,2020,22600,150
61165,183735,seat,2020,24990,150
61166,183737,seat,2020,14890,95
61167,183738,seat,2020,31990,150
61168,183739,seat,2020,23250,204
61169,183740,seat,2020,21890,150
61170,183741,seat,2020,16280,95
61171,183742,seat,2020,29350,150
61172,183743,seat,2020,17840,150
61173,183744,seat,2020,25440,150
61174,183745,seat,2020,28988,300
61175,183746,seat,2020,22500,131
61176,183748,seat,2020,36980,190
61177,183749,seat,2020,23840,150
61178,183750,seat,2020,25660,150
61179,183751,seat,2020,24880,204
61180,183752,seat,2020,19999,150
61181,183753,seat,2020,26489,150
61182,183755,seat,2020,18270,116
61183,183756,seat,2020,27922,150
61184,183757,seat,2020,27890,290
61185,183758,seat,2020,31600,190
61186,183759,seat,2020,14350,95
61187,183760,seat,2020,18800,150
61188,183761,seat,2020,28500,300
61189,183762,seat,2020,27910,150
61190,183763,seat,2020,31490,150
61191,183764,seat,2020,16470,95
61192,183765,seat,2020,32970,150
61193,183767,seat,2020,23860,204
61194,183768,seat,2020,22990,150
61195,183769,seat,2020,27888,150
61196,183770,seat,2020,22690,150
61197,183771,seat,2020,22980,204
61198,183772,seat,2020,20477,150
61199,183773,seat,2020,15990,116
61200,183774,seat,2020,30900,190
61201,183775,seat,2020,26470,150
61202,183776,seat,2020,26980,150
61203,183777,seat,2020,24830,150
61204,183778,seat,2020,29990,150
61205,183779,seat,2020,25885,204
61206,183780,seat,2020,20490,150
61207,183781,seat,2020,28690,150
61208,183782,seat,2020,21990,116
61209,183785,seat,2020,26980,150
61210,183786,seat,2020,34999,95
61211,183787,seat,2020,29930,150
61212,183788,seat,2020,20700,300
61213,183789,seat,2020,22371,131
61214,183790,seat,2020,20950,131
61215,183791,seat,2020,21450,150
61216,183792,seat,2020,18950,131
61217,183793,seat,2020,29960,150
61218,183794,seat,2020,26475,204
61219,183796,seat,2020,19490,131
61220,183797,seat,2020,25950,150
61221,183798,seat,2020,25790,150
61222,183800,seat,2020,23980,150
61223,183801,seat,2020,23399,150
61224,183802,seat,2020,30990,150
61225,183804,seat,2020,15480,95
61226,183805,seat,2020,34500,150
61227,183806,seat,2020,29780,190
61228,183807,seat,2020,29980,190
61229,183808,seat,2020,22690,150
61230,183809,seat,2020,35000,190
61231,183810,seat,2020,38770,300
61232,183813,seat,2020,16450,116
61233,183814,seat,2020,19490,131
61234,183815,seat,2020,17371,95
61235,183816,seat,2020,21690,150
61236,183817,seat,2020,29640,150
61237,183819,seat,2020,21890,204
61238,183820,seat,2020,38770,150
61239,183821,seat,2020,36990,300
61240,183822,seat,2020,23390,177
61241,183823,seat,2020,28750,150
61242,183824,seat,2020,16980,190
61243,183825,seat,2020,22990,95
61244,183826,seat,2020,28410,150
61245,183827,seat,2020,24880,300
61246,183828,seat,2020,18880,95
61247,183829,seat,2020,29777,150
61248,183830,seat,2020,17490,116
61249,183831,seat,2020,16480,95
61250,183832,seat,2020,21899,150
61251,183833,seat,2020,20890,131
61252,183834,seat,2020,14887,95
61253,183835,seat,2020,21220,116
61254,183837,seat,2020,36890,190
61255,183838,seat,2020,28460,150
61256,183839,seat,2020,27860,150
61257,183840,seat,2020,24220,150
61258,183841,seat,2020,31998,150
61259,183843,seat,2020,23950,204
61260,183844,seat,2020,21990,150
61261,183845,seat,2020,19990,116
61262,183846,seat,2020,27540,150
61263,183847,seat,2020,22980,204
61264,183848,seat,2020,23420,150
61265,183850,seat,2020,14480,95
61266,183851,seat,2020,25700,150
61267,183853,seat,2020,30870,150
61268,183854,seat,2020,36990,190
61269,183855,seat,2020,28990,290
61270,183856,seat,2020,15270,95
61271,183859,seat,2020,16500,95
61272,183860,seat,2020,22910,150
61273,183861,seat,2020,28490,150
61274,183862,seat,2020,27990,190
61275,183863,seat,2020,30690,150
61276,183864,seat,2020,28990,290
61277,183865,seat,2020,31999,290
61278,183866,seat,2020,28970,290
61279,183867,seat,2020,25690,150
61280,183868,seat,2020,33680,300
61281,183869,seat,2020,24950,204
61282,183870,seat,2020,27990,300
61283,183871,seat,2020,26780,150
61284,183872,seat,2020,26790,150
61285,183873,seat,2020,28970,300
61286,183874,seat,2020,22750,150
61287,183875,seat,2020,23887,150
61288,183876,seat,2020,31895,150
61289,183877,seat,2020,30790,190
61290,183878,seat,2020,21650,150
61291,183879,seat,2020,29890,150
61292,183880,seat,2020,18390,150
61293,183881,seat,2020,28890,131
61294,183883,seat,2020,29000,150
61295,183884,seat,2020,24930,300
61296,183885,seat,2020,23999,131
61297,183886,seat,2020,25950,150
61298,183887,seat,2020,30190,150
61299,183888,seat,2020,20990,150
61300,183890,seat,2020,25800,150
61301,183891,seat,2020,19990,150
61302,183892,seat,2020,17420,95
61303,183893,seat,2020,24480,150
61304,183894,seat,2020,26949,150
61305,183896,seat,2020,28899,190
61306,183897,seat,2020,34930,190
61307,183898,seat,2020,24200,150
61308,183899,seat,2020,21290,131
61309,183900,seat,2020,17410,131
61310,183901,seat,2020,29280,150
61311,183902,seat,2020,21990,131
61312,183904,seat,2020,26840,150
61313,183905,seat,2020,32490,300
61314,183906,seat,2020,28490,190
61315,183907,seat,2020,19155,95
61316,183908,seat,2020,15833,95
61317,183909,seat,2020,26085,204
61318,183910,seat,2020,34880,300
61319,183912,seat,2020,20890,150
61320,183914,seat,2020,28880,290
61321,183915,seat,2020,21490,116
61322,183916,seat,2020,21685,116
61323,183917,seat,2020,22480,150
61324,183918,seat,2020,36990,190
61325,183920,seat,2020,31990,150
61326,183921,seat,2020,41950,200
61327,183922,seat,2020,22477,150
61328,183923,seat,2020,17950,116
61329,183924,seat,2020,21450,131
61330,183927,seat,2020,11980,90
61331,183928,seat,2020,27850,300
61332,183929,seat,2020,17990,95
61333,183930,seat,2020,28390,150
61334,183931,seat,2020,21750,131
61335,183932,seat,2020,24980,116
61336,183933,seat,2020,19880,116
61337,183934,seat,2020,19790,116
61338,183936,seat,2020,16931,95
61339,183937,seat,2020,22890,150
61340,183938,seat,2020,20490,150
61341,183939,seat,2020,23731,131
61342,183940,seat,2020,25520,150
61343,183941,seat,2020,15790,95
61344,183944,seat,2020,14500,95
61345,183945,seat,2020,24450,150
61346,183946,seat,2020,21980,116
61347,183947,seat,2020,18690,116
61348,183948,seat,2020,19488,131
61349,183949,seat,2020,15920,95
61350,183950,seat,2020,26500,131
61351,183951,seat,2020,19688,131
61352,183952,seat,2020,14577,95
61353,183953,seat,2020,19488,131
61354,183954,seat,2020,18369,116
61355,183955,seat,2020,24379,204
61356,183957,seat,2020,17989,110
61357,183958,seat,2020,19590,131
61358,183959,seat,2020,29990,190
61359,183960,seat,2020,15950,95
61360,183961,seat,2020,19440,116
61361,183962,seat,2020,14790,95
61362,183963,seat,2020,25440,300
61363,183964,seat,2020,23350,131
61364,183965,seat,2020,34900,150
61365,183966,seat,2020,24980,150
61366,183967,seat,2020,22980,150
61367,183968,seat,2020,23990,150
61368,183969,seat,2020,23830,150
61369,183970,seat,2020,23990,204
61370,183971,seat,2020,17990,116
61371,183972,seat,2020,20990,131
61372,183973,seat,2020,18888,131
61373,183974,seat,2020,24450,204
61374,183975,seat,2020,18337,95
61375,183976,seat,2020,19940,116
61376,183977,seat,2020,20950,131
61377,183979,seat,2020,19088,131
61378,183980,seat,2020,27908,150
61379,183981,seat,2020,13440,80
61380,183982,seat,2020,17390,95
61381,183983,seat,2020,17990,95
61382,183984,seat,2020,19488,131
61383,183985,seat,2020,18780,110
61384,183986,seat,2020,22790,150
61385,183987,seat,2020,17950,90
61386,183988,seat,2020,20500,150
61387,183989,seat,2020,18470,95
61388,183992,seat,2020,19088,131
61389,183995,seat,2020,16550,95
61390,183997,seat,2020,31440,190
61391,183998,seat,2020,31390,190
61392,184002,seat,2020,33990,300
61393,184003,seat,2020,28980,300
61394,184004,seat,2020,21480,131
61395,184005,seat,2020,13660,95
61396,184006,seat,2020,24899,150
61397,184007,seat,2020,23900,131
61398,184008,seat,2020,21630,116
61399,184009,seat,2020,19880,116
61400,184010,seat,2020,16990,95
61401,184011,seat,2020,17330,116
61402,184012,seat,2020,24920,150
61403,184014,seat,2020,15699,95
61404,184015,seat,2020,23890,150
61405,184016,seat,2020,16180,95
61406,184017,seat,2020,29520,300
61407,184018,seat,2020,18550,116
61408,184019,seat,2020,26991,150
61409,184020,seat,2020,16990,95
61410,184021,seat,2020,16950,95
61411,184022,seat,2020,21270,131
61412,184023,seat,2020,16210,95
61413,184024,seat,2020,26471,150
61414,184026,seat,2020,22880,116
61415,184027,seat,2020,21490,150
61416,184028,seat,2020,20180,131
61417,184029,seat,2020,21880,116
61418,184030,seat,2020,21470,150
61419,184031,seat,2020,20490,116
61420,184033,seat,2020,26990,150
61421,184034,seat,2020,19500,131
61422,184035,seat,2020,27191,150
61423,184036,seat,2020,22900,150
61424,184038,seat,2020,20870,116
61425,184039,seat,2020,23500,150
61426,184041,seat,2020,18500,131
61427,184043,seat,2020,23490,150
61428,184044,seat,2020,29980,190
61429,184045,seat,2020,26890,131
61430,184046,seat,2020,18290,131
61431,184047,seat,2020,17630,95
61432,184048,seat,2020,14777,95
61433,184050,seat,2020,31750,150
61434,184051,seat,2020,28480,150
61435,184052,seat,2020,25990,150
61436,184053,seat,2020,20850,116
