,Unnamed: 0,brand,year,price_in_euro,power_ps
82630,242503,volkswagen,2021,23880,110
82631,242504,volkswagen,2021,27890,102
82632,242505,volkswagen,2021,28799,150
82633,242506,volkswagen,2021,20250,95
82634,242507,volkswagen,2021,45200,300
82635,242508,volkswagen,2021,35877,200
82636,242509,volkswagen,2021,23200,131
82637,242510,volkswagen,2021,30880,245
82638,242511,volkswagen,2021,57689,150
82639,242513,volkswagen,2021,28450,150
82640,242514,volkswagen,2021,31290,150
82641,242515,volkswagen,2021,38890,190
82642,242516,volkswagen,2021,46680,200
82643,242517,volkswagen,2021,39150,300
82644,242519,volkswagen,2021,27980,150
82645,242520,volkswagen,2021,28987,150
82646,242521,volkswagen,2021,55950,200
82647,242522,volkswagen,2021,45960,300
82648,242523,volkswagen,2021,24080,110
82649,242524,volkswagen,2021,32670,245
82650,242525,volkswagen,2021,20880,110
82651,242527,volkswagen,2021,19190,95
82652,242528,volkswagen,2021,19190,95
82653,242529,volkswagen,2021,19190,95
82654,242530,volkswagen,2021,64500,150
82655,242531,volkswagen,2021,40000,200
82656,242532,volkswagen,2021,49999,150
82657,242533,volkswagen,2021,31940,150
82658,242534,volkswagen,2021,21190,110
82659,242535,volkswagen,2021,30680,150
82660,242538,volkswagen,2021,26400,131
82661,242539,volkswagen,2021,26950,131
82662,242540,volkswagen,2021,34290,150
82663,242541,volkswagen,2021,33970,150
82664,242542,volkswagen,2021,22650,131
82665,242543,volkswagen,2021,24230,131
82666,242544,volkswagen,2021,25390,131
82667,242545,volkswagen,2021,30180,150
82668,242546,volkswagen,2021,27470,204
82669,242547,volkswagen,2021,19490,95
82670,242548,volkswagen,2021,32900,245
82671,242549,volkswagen,2021,43900,200
82672,242550,volkswagen,2021,39900,190
82673,242551,volkswagen,2021,32820,245
82674,242552,volkswagen,2021,45930,200
82675,242553,volkswagen,2021,63850,199
82676,242554,volkswagen,2021,21950,110
82677,242555,volkswagen,2021,64980,204
82678,242556,volkswagen,2021,22876,150
82679,242558,volkswagen,2021,18750,116
82680,242560,volkswagen,2021,39780,200
82681,242562,volkswagen,2021,30140,150
82682,242563,volkswagen,2021,29850,122
82683,242565,volkswagen,2021,26449,116
82684,242566,volkswagen,2021,41220,200
82685,242567,volkswagen,2021,33950,150
82686,242568,volkswagen,2021,47820,200
82687,242570,volkswagen,2021,18960,110
82688,242571,volkswagen,2021,20870,122
82689,242572,volkswagen,2021,30850,150
82690,242573,volkswagen,2021,39090,190
82691,242574,volkswagen,2021,31170,245
82692,242575,volkswagen,2021,29140,150
82693,242576,volkswagen,2021,37770,150
82694,242577,volkswagen,2021,40754,245
82695,242578,volkswagen,2021,28440,110
82696,242580,volkswagen,2021,33989,150
82697,242581,volkswagen,2021,26695,110
82698,242582,volkswagen,2021,24633,150
82699,242583,volkswagen,2021,28899,122
82700,242584,volkswagen,2021,34880,150
82701,242585,volkswagen,2021,34966,150
82702,242586,volkswagen,2021,25990,110
82703,242587,volkswagen,2021,20790,110
82704,242588,volkswagen,2021,30950,102
82705,242589,volkswagen,2021,26990,131
82706,242591,volkswagen,2021,27250,131
82707,242592,volkswagen,2021,17880,90
82708,242593,volkswagen,2021,23950,150
82709,242594,volkswagen,2021,34480,150
82710,242595,volkswagen,2021,32680,114
82711,242596,volkswagen,2021,30990,150
82712,242597,volkswagen,2021,35840,245
82713,242598,volkswagen,2021,24875,245
82714,242599,volkswagen,2021,32280,150
82715,242600,volkswagen,2021,18770,110
82716,242601,volkswagen,2021,34150,150
82717,242602,volkswagen,2021,21750,116
82718,242603,volkswagen,2021,21450,116
82719,242605,volkswagen,2021,84800,204
82720,242606,volkswagen,2021,33990,150
82721,242607,volkswagen,2021,32989,150
82722,242608,volkswagen,2021,18990,95
82723,242609,volkswagen,2021,18990,95
82724,242610,volkswagen,2021,18990,95
82725,242611,volkswagen,2021,20950,110
82726,242612,volkswagen,2021,32579,200
82727,242613,volkswagen,2021,39849,200
82728,242614,volkswagen,2021,24290,131
82729,242615,volkswagen,2021,39977,245
82730,242616,volkswagen,2021,24333,116
82731,242617,volkswagen,2021,19990,95
82732,242618,volkswagen,2021,34860,150
82733,242619,volkswagen,2021,31985,122
82734,242620,volkswagen,2021,27900,110
82735,242621,volkswagen,2021,30487,245
82736,242622,volkswagen,2021,36500,156
82737,242623,volkswagen,2021,43580,150
82738,242624,volkswagen,2021,31340,131
82739,242625,volkswagen,2021,30850,150
82740,242626,volkswagen,2021,17911,95
82741,242628,volkswagen,2021,21970,110
82742,242629,volkswagen,2021,27890,110
82743,242631,volkswagen,2021,51990,177
82744,242632,volkswagen,2021,32900,122
82745,242636,volkswagen,2021,35860,300
82746,242637,volkswagen,2021,27900,150
82747,242638,volkswagen,2021,18649,95
82748,242639,volkswagen,2021,21990,110
82749,242643,volkswagen,2021,35950,110
82750,242645,volkswagen,2021,24999,150
82751,242646,volkswagen,2021,35860,150
82752,242647,volkswagen,2021,25990,150
82753,242648,volkswagen,2021,24990,110
82754,242650,volkswagen,2021,18449,95
82755,242651,volkswagen,2021,37900,300
82756,242652,volkswagen,2021,31647,245
82757,242653,volkswagen,2021,18920,95
82758,242655,volkswagen,2021,32990,122
82759,242656,volkswagen,2021,36470,150
82760,242657,volkswagen,2021,31745,150
82761,242658,volkswagen,2021,38960,245
82762,242659,volkswagen,2021,35550,245
82763,242660,volkswagen,2021,20870,122
82764,242662,volkswagen,2021,53490,150
82765,242663,volkswagen,2021,29760,150
82766,242664,volkswagen,2021,21822,110
82767,242665,volkswagen,2021,22900,110
82768,242666,volkswagen,2021,24950,110
82769,242667,volkswagen,2021,61960,150
82770,242668,volkswagen,2021,29890,122
82771,242670,volkswagen,2021,48380,320
82772,242672,volkswagen,2021,22850,131
82773,242673,volkswagen,2021,22650,131
82774,242674,volkswagen,2021,51470,320
82775,242675,volkswagen,2021,25660,150
82776,242677,volkswagen,2021,36980,150
82777,242678,volkswagen,2021,34449,150
82778,242679,volkswagen,2021,47900,320
82779,242680,volkswagen,2021,46890,245
82780,242681,volkswagen,2021,28109,218
82781,242682,volkswagen,2021,23980,150
82782,242683,volkswagen,2021,37150,280
82783,242684,volkswagen,2021,30200,150
82784,242685,volkswagen,2021,26500,150
82785,242686,volkswagen,2021,29730,150
82786,242687,volkswagen,2021,36275,150
82787,242688,volkswagen,2021,34990,218
82788,242689,volkswagen,2021,23890,110
82789,242690,volkswagen,2021,38900,200
82790,242691,volkswagen,2021,35600,300
82791,242692,volkswagen,2021,27290,150
82792,242693,volkswagen,2021,42000,300
82793,242694,volkswagen,2021,37180,150
82794,242695,volkswagen,2021,31500,200
82795,242697,volkswagen,2021,27950,320
82796,242698,volkswagen,2021,29840,150
82797,242700,volkswagen,2021,18679,320
82798,242701,volkswagen,2021,28980,80
82799,242703,volkswagen,2021,25700,320
82800,242704,volkswagen,2021,28900,150
82801,242705,volkswagen,2021,26950,150
82802,242706,volkswagen,2021,36800,199
82803,242707,volkswagen,2021,25890,150
82804,242708,volkswagen,2021,46880,258
82805,242709,volkswagen,2021,55880,199
82806,242710,volkswagen,2021,23990,110
82807,242711,volkswagen,2021,49900,320
82808,242712,volkswagen,2021,25990,110
82809,242713,volkswagen,2021,29080,150
82810,242714,volkswagen,2021,26800,110
82811,242715,volkswagen,2021,29950,245
82812,242716,volkswagen,2021,38690,150
82813,242718,volkswagen,2021,39890,200
82814,242719,volkswagen,2021,36288,150
82815,242720,volkswagen,2021,36580,150
82816,242721,volkswagen,2021,51950,320
82817,242723,volkswagen,2021,23990,150
82818,242724,volkswagen,2021,68970,199
82819,242725,volkswagen,2021,35440,150
82820,242726,volkswagen,2021,20930,95
82821,242727,volkswagen,2021,20930,95
82822,242729,volkswagen,2021,23850,116
82823,242730,volkswagen,2021,36440,150
82824,242731,volkswagen,2021,47970,320
82825,242732,volkswagen,2021,56940,231
82826,242733,volkswagen,2021,21100,95
82827,242734,volkswagen,2021,27390,150
82828,242735,volkswagen,2021,24690,150
82829,242736,volkswagen,2021,49880,200
82830,242739,volkswagen,2021,65895,231
82831,242740,volkswagen,2021,51950,200
82832,242741,volkswagen,2021,26460,110
82833,242742,volkswagen,2021,42890,200
82834,242744,volkswagen,2021,58100,150
82835,242746,volkswagen,2021,27975,110
82836,242748,volkswagen,2021,31080,122
82837,242749,volkswagen,2021,31911,150
82838,242750,volkswagen,2021,26779,116
82839,242751,volkswagen,2021,33980,110
82840,242752,volkswagen,2021,42950,200
82841,242753,volkswagen,2021,36490,320
82842,242754,volkswagen,2021,37790,200
82843,242755,volkswagen,2021,26479,200
82844,242756,volkswagen,2021,22950,131
82845,242757,volkswagen,2021,57400,110
82846,242759,volkswagen,2021,42000,150
82847,242761,volkswagen,2021,75881,286
82848,242762,volkswagen,2021,68960,340
82849,242763,volkswagen,2021,49549,245
82850,242764,volkswagen,2021,56880,150
82851,242765,volkswagen,2021,40950,190
82852,242766,volkswagen,2021,28880,150
82853,242767,volkswagen,2021,31900,150
82854,242768,volkswagen,2021,34200,245
82855,242769,volkswagen,2021,66421,150
82856,242770,volkswagen,2021,24880,150
82857,242771,volkswagen,2021,35940,150
82858,242772,volkswagen,2021,27880,150
82859,242773,volkswagen,2021,19500,110
82860,242774,volkswagen,2021,55975,204
82861,242775,volkswagen,2021,26950,150
82862,242777,volkswagen,2021,51985,320
82863,242778,volkswagen,2021,44440,200
82864,242779,volkswagen,2021,54980,204
82865,242780,volkswagen,2021,27290,218
82866,242781,volkswagen,2021,41470,200
82867,242782,volkswagen,2021,23930,110
82868,242783,volkswagen,2021,49950,200
82869,242784,volkswagen,2021,18400,110
82870,242785,volkswagen,2021,65680,286
82871,242786,volkswagen,2021,18890,116
82872,242787,volkswagen,2021,21280,95
82873,242788,volkswagen,2021,24800,110
82874,242789,volkswagen,2021,42440,200
82875,242790,volkswagen,2021,51590,200
82876,242791,volkswagen,2021,52900,320
82877,242792,volkswagen,2021,43990,200
82878,242793,volkswagen,2021,45910,190
82879,242794,volkswagen,2021,32770,150
82880,242795,volkswagen,2021,82900,286
82881,242796,volkswagen,2021,32180,150
82882,242797,volkswagen,2021,34970,200
82883,242798,volkswagen,2021,21740,110
82884,242799,volkswagen,2021,34680,245
82885,242800,volkswagen,2021,28990,150
82886,242801,volkswagen,2021,26979,150
82887,242802,volkswagen,2021,26850,207
82888,242803,volkswagen,2021,30740,150
82889,242804,volkswagen,2021,27499,150
82890,242807,volkswagen,2021,28345,150
82891,242808,volkswagen,2021,31660,150
82892,242809,volkswagen,2021,50980,150
82893,242810,volkswagen,2021,21590,320
82894,242811,volkswagen,2021,67480,116
82895,242812,volkswagen,2021,44880,204
82896,242813,volkswagen,2021,29489,280
82897,242814,volkswagen,2021,48360,150
82898,242815,volkswagen,2021,33890,320
82899,242816,volkswagen,2021,41970,150
82900,242817,volkswagen,2021,36974,200
82901,242818,volkswagen,2021,21467,245
82902,242819,volkswagen,2021,22490,95
82903,242820,volkswagen,2021,47150,110
82904,242822,volkswagen,2021,22200,116
82905,242823,volkswagen,2021,29900,150
82906,242824,volkswagen,2021,24900,110
82907,242825,volkswagen,2021,35845,150
82908,242826,volkswagen,2021,32750,150
82909,242827,volkswagen,2021,31990,150
82910,242828,volkswagen,2021,26830,110
82911,242830,volkswagen,2021,27490,150
82912,242833,volkswagen,2021,26480,156
82913,242834,volkswagen,2021,28690,150
82914,242835,volkswagen,2021,70589,199
82915,242836,volkswagen,2021,28390,110
82916,242837,volkswagen,2021,26990,150
82917,242838,volkswagen,2021,32950,150
82918,242839,volkswagen,2021,19880,95
82919,242840,volkswagen,2021,26850,110
82920,242841,volkswagen,2021,23950,95
82921,242842,volkswagen,2021,28690,150
82922,242843,volkswagen,2021,25945,150
82923,242844,volkswagen,2021,30989,150
82924,242845,volkswagen,2021,24730,150
82925,242846,volkswagen,2021,20500,95
82926,242847,volkswagen,2021,29900,150
82927,242848,volkswagen,2021,39999,200
82928,242849,volkswagen,2021,49990,320
82929,242850,volkswagen,2021,26450,110
82930,242851,volkswagen,2021,28980,150
82931,242852,volkswagen,2021,33780,245
82932,242853,volkswagen,2021,61849,204
82933,242854,volkswagen,2021,21990,110
82934,242855,volkswagen,2021,46900,320
82935,242856,volkswagen,2021,25987,150
82936,242859,volkswagen,2021,22000,110
82937,242861,volkswagen,2021,27888,204
82938,242865,volkswagen,2021,25999,150
82939,242866,volkswagen,2021,26880,150
82940,242868,volkswagen,2021,24990,150
82941,242871,volkswagen,2021,29690,190
82942,242872,volkswagen,2021,28990,150
82943,242873,volkswagen,2021,28880,150
82944,242874,volkswagen,2021,24400,150
82945,242875,volkswagen,2021,69480,381
82946,242876,volkswagen,2021,23500,150
82947,242877,volkswagen,2021,40490,300
82948,242878,volkswagen,2021,22190,110
82949,242879,volkswagen,2021,38990,200
82950,242881,volkswagen,2021,32990,190
82951,242882,volkswagen,2021,26990,150
82952,242883,volkswagen,2021,47400,320
82953,242885,volkswagen,2021,27000,207
82954,242886,volkswagen,2021,44990,280
82955,242887,volkswagen,2021,21850,110
82956,242888,volkswagen,2021,24680,150
82957,242890,volkswagen,2021,18499,95
82958,242891,volkswagen,2021,31950,245
82959,242892,volkswagen,2021,33980,150
82960,242893,volkswagen,2021,18490,95
82961,242894,volkswagen,2021,29990,156
82962,242895,volkswagen,2021,28900,245
82963,242896,volkswagen,2021,34790,245
82964,242897,volkswagen,2021,25950,207
82965,242898,volkswagen,2021,35500,245
82966,242899,volkswagen,2021,28490,150
82967,242900,volkswagen,2021,36980,300
82968,242902,volkswagen,2021,29500,150
82969,242903,volkswagen,2021,28500,150
82970,242904,volkswagen,2021,30950,150
82971,242905,volkswagen,2021,28500,150
82972,242906,volkswagen,2021,24875,131
82973,242907,volkswagen,2021,34469,300
82974,242908,volkswagen,2021,30500,150
82975,242909,volkswagen,2021,24690,150
82976,242910,volkswagen,2021,46990,320
82977,242911,volkswagen,2021,23900,150
82978,242912,volkswagen,2021,41500,190
82979,242913,volkswagen,2021,28200,150
82980,242914,volkswagen,2021,20960,110
82981,242915,volkswagen,2021,46000,200
82982,242916,volkswagen,2021,29000,150
82983,242917,volkswagen,2021,66990,150
82984,242918,volkswagen,2021,26990,150
82985,242919,volkswagen,2021,26990,150
82986,242920,volkswagen,2021,31400,150
82987,242921,volkswagen,2021,35700,300
82988,242923,volkswagen,2021,21490,150
82989,242924,volkswagen,2021,34950,300
82990,242925,volkswagen,2021,27985,150
82991,242926,volkswagen,2021,32950,245
82992,242927,volkswagen,2021,27900,150
82993,242928,volkswagen,2021,24790,150
82994,242929,volkswagen,2021,22444,131
82995,242931,volkswagen,2021,22390,150
82996,242932,volkswagen,2021,40930,190
82997,242933,volkswagen,2021,24500,150
82998,242934,volkswagen,2021,45569,110
82999,242937,volkswagen,2021,73000,204
83000,242939,volkswagen,2021,23830,110
83001,242940,volkswagen,2021,35980,200
83002,242941,volkswagen,2021,37900,200
83003,242942,volkswagen,2021,24000,150
83004,242943,volkswagen,2021,51990,320
83005,242944,volkswagen,2021,17500,95
83006,242945,volkswagen,2021,22790,150
83007,242946,volkswagen,2021,22490,110
83008,242947,volkswagen,2021,17990,95
83009,242948,volkswagen,2021,28980,207
83010,242949,volkswagen,2021,34900,200
83011,242950,volkswagen,2021,31890,200
83012,242951,volkswagen,2021,37900,300
83013,242952,volkswagen,2021,26375,150
83014,242953,volkswagen,2021,46488,320
83015,242955,volkswagen,2021,25850,150
83016,242956,volkswagen,2021,28890,150
83017,242957,volkswagen,2021,26748,150
83018,242958,volkswagen,2021,22390,110
83019,242960,volkswagen,2021,29400,150
83020,242963,volkswagen,2021,39950,200
83021,242964,volkswagen,2021,23333,110
83022,242965,volkswagen,2021,26880,150
83023,242966,volkswagen,2021,30490,150
83024,242967,volkswagen,2021,29370,218
83025,242968,volkswagen,2021,25420,116
83026,242969,volkswagen,2021,39980,200
83027,242970,volkswagen,2021,40620,200
83028,242971,volkswagen,2021,69690,381
83029,242972,volkswagen,2021,40620,200
83030,242973,volkswagen,2021,33480,150
83031,242974,volkswagen,2021,57970,150
83032,242975,volkswagen,2021,25445,110
83033,242976,volkswagen,2021,23850,110
83034,242977,volkswagen,2021,23890,110
83035,242978,volkswagen,2021,44950,122
83036,242979,volkswagen,2021,17950,80
83037,242980,volkswagen,2021,26830,150
83038,242981,volkswagen,2021,28930,150
83039,242982,volkswagen,2021,26990,150
83040,242983,volkswagen,2021,32950,150
83041,242984,volkswagen,2021,16990,95
83042,242985,volkswagen,2021,28900,116
83043,242986,volkswagen,2021,39900,200
83044,242987,volkswagen,2021,23970,150
83045,242988,volkswagen,2021,23795,110
83046,242989,volkswagen,2021,21219,110
83047,242990,volkswagen,2021,23970,150
83048,242991,volkswagen,2021,39990,200
83049,242992,volkswagen,2021,34490,150
83050,242993,volkswagen,2021,35970,200
83051,242994,volkswagen,2021,78900,150
83052,242996,volkswagen,2021,56087,300
83053,242997,volkswagen,2021,24000,199
83054,242998,volkswagen,2021,26790,150
83055,242999,volkswagen,2021,39909,110
83056,243000,volkswagen,2021,38150,300
83057,243001,volkswagen,2021,45800,200
83058,243002,volkswagen,2021,18440,245
83059,243003,volkswagen,2021,35990,150
83060,243004,volkswagen,2021,24450,150
83061,243005,volkswagen,2021,28930,150
83062,243006,volkswagen,2021,28450,102
83063,243007,volkswagen,2021,28990,131
83064,243008,volkswagen,2021,39990,300
83065,243009,volkswagen,2021,27000,150
83066,243010,volkswagen,2021,17200,109
83067,243011,volkswagen,2021,23500,150
83068,243012,volkswagen,2021,24985,110
83069,243013,volkswagen,2021,35450,200
83070,243015,volkswagen,2021,28460,150
83071,243016,volkswagen,2021,34999,150
83072,243018,volkswagen,2021,35430,245
83073,243019,volkswagen,2021,22479,110
83074,243021,volkswagen,2021,26490,150
83075,243022,volkswagen,2021,14980,150
83076,243023,volkswagen,2021,27925,131
83077,243025,volkswagen,2021,47885,320
83078,243026,volkswagen,2021,36990,190
83079,243027,volkswagen,2021,25440,150
83080,243029,volkswagen,2021,29850,150
83081,243030,volkswagen,2021,39990,200
83082,243033,volkswagen,2021,21999,110
83083,243034,volkswagen,2021,28990,150
83084,243036,volkswagen,2021,32950,150
83085,243037,volkswagen,2021,33460,200
83086,243038,volkswagen,2021,37950,200
83087,243039,volkswagen,2021,19777,122
83088,243040,volkswagen,2021,21280,110
83089,243041,volkswagen,2021,32980,218
83090,243042,volkswagen,2021,29290,150
83091,243043,volkswagen,2021,55887,199
83092,243044,volkswagen,2021,23750,110
83093,243045,volkswagen,2021,22580,110
83094,243046,volkswagen,2021,29440,150
83095,243047,volkswagen,2021,23480,95
83096,243048,volkswagen,2021,28990,150
83097,243049,volkswagen,2021,23020,110
83098,243050,volkswagen,2021,35700,300
83099,243051,volkswagen,2021,31990,150
83100,243052,volkswagen,2021,30190,200
83101,243054,volkswagen,2021,20980,110
83102,243055,volkswagen,2021,23990,110
83103,243057,volkswagen,2021,29500,150
83104,243058,volkswagen,2021,31660,150
83105,243059,volkswagen,2021,36699,218
83106,243060,volkswagen,2021,29500,114
83107,243061,volkswagen,2021,26495,150
83108,243062,volkswagen,2021,46090,114
83109,243063,volkswagen,2021,46895,150
83110,243064,volkswagen,2021,36705,200
83111,243065,volkswagen,2021,38950,114
83112,243066,volkswagen,2021,29500,150
83113,243067,volkswagen,2021,34000,150
83114,243069,volkswagen,2021,59660,114
83115,243070,volkswagen,2021,39890,150
83116,243071,volkswagen,2021,44090,110
83117,243072,volkswagen,2021,25870,122
83118,243073,volkswagen,2021,21900,95
83119,243074,volkswagen,2021,28479,110
83120,243075,volkswagen,2021,30770,150
83121,243076,volkswagen,2021,41085,280
83122,243077,volkswagen,2021,37990,245
83123,243080,volkswagen,2021,21633,200
83124,243081,volkswagen,2021,26990,150
83125,243082,volkswagen,2021,24530,110
83126,243083,volkswagen,2021,43940,190
83127,243084,volkswagen,2021,41222,200
83128,243085,volkswagen,2021,31930,150
83129,243086,volkswagen,2021,21549,95
83130,243087,volkswagen,2021,27020,150
83131,243088,volkswagen,2021,33499,150
83132,243089,volkswagen,2021,21890,110
83133,243090,volkswagen,2021,28888,131
83134,243091,volkswagen,2021,26900,150
83135,243092,volkswagen,2021,21400,110
83136,243093,volkswagen,2021,34990,200
83137,243094,volkswagen,2021,24347,116
83138,243095,volkswagen,2021,35900,150
83139,243096,volkswagen,2021,29480,150
83140,243097,volkswagen,2021,19960,110
83141,243098,volkswagen,2021,26490,116
83142,243099,volkswagen,2021,27950,150
83143,243100,volkswagen,2021,24975,110
83144,243101,volkswagen,2021,23620,110
83145,243102,volkswagen,2021,41980,245
83146,243103,volkswagen,2021,18720,110
83147,243104,volkswagen,2021,26980,150
83148,243105,volkswagen,2021,29777,150
83149,243106,volkswagen,2021,29990,150
83150,243107,volkswagen,2021,34690,150
83151,243108,volkswagen,2021,22610,110
83152,243109,volkswagen,2021,21749,95
83153,243110,volkswagen,2021,43480,280
83154,243111,volkswagen,2021,24770,110
83155,243112,volkswagen,2021,36899,156
83156,243114,volkswagen,2021,26950,150
83157,243115,volkswagen,2021,29899,150
83158,243116,volkswagen,2021,27980,131
83159,243117,volkswagen,2021,45590,200
83160,243118,volkswagen,2021,34920,150
83161,243119,volkswagen,2021,27490,131
83162,243121,volkswagen,2021,30980,150
83163,243122,volkswagen,2021,23950,150
83164,243123,volkswagen,2021,21990,95
83165,243125,volkswagen,2021,21880,116
83166,243126,volkswagen,2021,33990,300
83167,243127,volkswagen,2021,33890,200
83168,243128,volkswagen,2021,20920,150
83169,243129,volkswagen,2021,23680,95
83170,243130,volkswagen,2021,37340,95
83171,243131,volkswagen,2021,24770,245
83172,243134,volkswagen,2021,69980,150
83173,243135,volkswagen,2021,22980,150
83174,243138,volkswagen,2021,29589,150
83175,243139,volkswagen,2021,66777,150
83176,243140,volkswagen,2021,39990,150
83177,243141,volkswagen,2021,27890,150
83178,243142,volkswagen,2021,25980,150
83179,243143,volkswagen,2021,19980,110
83180,243144,volkswagen,2021,29980,150
83181,243146,volkswagen,2021,23530,150
83182,243147,volkswagen,2021,23231,95
83183,243148,volkswagen,2021,19750,95
83184,243149,volkswagen,2021,24420,110
83185,243150,volkswagen,2021,18520,110
83186,243151,volkswagen,2021,23970,150
83187,243152,volkswagen,2021,28977,150
83188,243154,volkswagen,2021,29990,150
83189,243155,volkswagen,2021,22420,110
83190,243156,volkswagen,2021,28980,150
83191,243158,volkswagen,2021,29990,150
83192,243160,volkswagen,2021,24250,150
83193,243161,volkswagen,2021,22620,110
83194,243163,volkswagen,2021,22390,110
83195,243165,volkswagen,2021,22520,110
83196,243166,volkswagen,2021,21590,110
83197,243167,volkswagen,2021,21499,110
83198,243168,volkswagen,2021,24700,110
83199,243169,volkswagen,2021,24900,150
83200,243170,volkswagen,2021,30350,150
83201,243171,volkswagen,2021,22990,110
83202,243172,volkswagen,2021,23790,110
83203,243173,volkswagen,2021,23490,110
83204,243174,volkswagen,2021,33430,150
83205,243175,volkswagen,2021,27400,150
83206,243176,volkswagen,2021,25950,150
83207,243177,volkswagen,2021,33490,150
83208,243178,volkswagen,2021,25489,204
83209,243179,volkswagen,2021,27899,131
83210,243180,volkswagen,2021,18974,110
83211,243181,volkswagen,2021,35890,150
83212,243182,volkswagen,2021,34780,245
83213,243184,volkswagen,2021,31247,150
83214,243186,volkswagen,2021,29270,150
83215,243187,volkswagen,2021,29960,150
83216,243188,volkswagen,2021,29960,150
83217,243189,volkswagen,2021,35960,200
83218,243190,volkswagen,2021,31990,150
83219,243191,volkswagen,2021,45100,150
83220,243193,volkswagen,2021,29120,150
83221,243196,volkswagen,2021,45320,320
83222,243197,volkswagen,2021,27440,150
83223,243201,volkswagen,2021,28050,150
83224,243204,volkswagen,2021,35350,150
83225,243205,volkswagen,2021,37490,200
83226,243206,volkswagen,2021,49900,231
83227,243207,volkswagen,2021,45890,150
83228,243209,volkswagen,2021,25970,110
83229,243211,volkswagen,2021,26990,245
83230,243216,volkswagen,2021,30990,245
83231,243217,volkswagen,2021,32950,150
83232,243218,volkswagen,2021,32879,150
83233,243220,volkswagen,2021,29880,150
83234,243221,volkswagen,2021,32985,150
83235,243222,volkswagen,2021,26850,150
83236,243224,volkswagen,2021,37900,190
83237,243226,volkswagen,2021,27985,245
83238,243227,volkswagen,2021,26390,245
83239,243228,volkswagen,2021,24640,300
83240,243230,volkswagen,2021,26650,150
83241,243232,volkswagen,2021,24690,300
83242,243235,volkswagen,2021,24690,204
83243,243237,volkswagen,2021,24740,245
83244,243238,volkswagen,2021,31995,245
83245,243240,volkswagen,2021,27970,150
83246,243243,volkswagen,2021,31990,150
83247,243244,volkswagen,2021,24422,245
83248,243245,volkswagen,2021,32979,150
83249,243246,volkswagen,2021,27190,245
83250,243247,volkswagen,2021,18460,95
83251,243250,volkswagen,2021,63445,150
83252,243253,volkswagen,2021,25950,102
83253,243254,volkswagen,2021,26180,245
83254,243258,volkswagen,2021,33090,150
83255,243259,volkswagen,2021,76190,286
83256,243260,volkswagen,2021,46980,150
83257,243261,volkswagen,2021,34700,110
83258,243262,volkswagen,2021,38825,190
83259,243264,volkswagen,2021,27390,150
83260,243265,volkswagen,2021,36790,150
83261,243268,volkswagen,2021,30780,150
83262,243269,volkswagen,2021,35500,200
83263,243270,volkswagen,2021,59989,177
83264,243271,volkswagen,2021,37980,200
83265,243273,volkswagen,2021,27450,110
83266,243277,volkswagen,2021,23244,131
83267,243279,volkswagen,2021,11240,65
83268,243280,volkswagen,2021,24390,131
83269,243284,volkswagen,2021,33930,150
83270,243285,volkswagen,2021,39890,150
83271,243286,volkswagen,2021,38985,190
83272,243288,volkswagen,2021,59440,320
83273,243289,volkswagen,2021,28980,156
83274,243290,volkswagen,2021,42900,218
83275,243293,volkswagen,2021,23400,150
83276,243294,volkswagen,2021,30499,245
83277,243297,volkswagen,2021,28980,156
83278,243299,volkswagen,2021,39240,150
83279,243300,volkswagen,2021,14430,65
83280,243301,volkswagen,2021,14430,65
83281,243303,volkswagen,2021,24520,131
83282,243306,volkswagen,2021,23149,140
83283,243307,volkswagen,2021,89990,462
83284,243313,volkswagen,2021,30800,150
83285,243315,volkswagen,2021,42890,156
83286,243317,volkswagen,2021,22480,116
83287,243318,volkswagen,2021,19250,95
83288,243319,volkswagen,2021,22970,110
83289,243320,volkswagen,2021,23442,110
83290,243321,volkswagen,2021,26180,150
83291,243322,volkswagen,2021,24380,110
83292,243323,volkswagen,2021,15740,95
83293,243324,volkswagen,2021,16477,80
83294,243325,volkswagen,2021,23450,110
83295,243326,volkswagen,2021,24480,110
83296,243327,volkswagen,2021,24979,110
83297,243328,volkswagen,2021,21290,110
83298,243329,volkswagen,2021,23980,110
83299,243330,volkswagen,2021,18650,95
83300,243331,volkswagen,2021,17990,95
83301,243332,volkswagen,2021,27920,110
83302,243333,volkswagen,2021,34450,150
83303,243334,volkswagen,2021,26940,110
83304,243335,volkswagen,2021,57450,177
83305,243337,volkswagen,2021,16790,95
83306,243338,volkswagen,2021,22970,150
83307,243339,volkswagen,2021,16488,80
83308,243340,volkswagen,2021,26890,150
83309,243341,volkswagen,2021,23890,110
83310,243342,volkswagen,2021,17980,95
83311,243343,volkswagen,2021,23650,110
83312,243345,volkswagen,2021,26800,150
83313,243347,volkswagen,2021,21990,110
83314,243348,volkswagen,2021,23980,150
83315,243349,volkswagen,2021,16990,95
83316,243350,volkswagen,2021,18400,110
83317,243351,volkswagen,2021,25440,150
83318,243352,volkswagen,2021,24980,150
83319,243353,volkswagen,2021,21900,95
83320,243354,volkswagen,2021,22500,110
83321,243355,volkswagen,2021,16688,80
83322,243356,volkswagen,2021,23490,110
83323,243357,volkswagen,2021,22980,110
83324,243358,volkswagen,2021,20490,110
83325,243359,volkswagen,2021,21979,110
83326,243360,volkswagen,2021,23770,110
83327,243361,volkswagen,2021,20490,110
