,Unnamed: 0,brand,model,year,price_in_euro,power_ps
85291,245619,volkswagen, Caddy,2023,30688,102
85293,245621,volkswagen, Caddy,2023,16990,114
85296,245624,volkswagen, Caddy,2023,29980,122
85305,245635,volkswagen, Caddy,2023,36870,114
85308,245638,volkswagen, Caddy,2023,43930,114
85312,245643,volkswagen, Caddy,2023,27990,122
85316,245647,volkswagen, Caddy,2023,28949,114
85362,245694,volkswagen, Caddy,2023,39990,122
85373,245706,volkswagen, Caddy,2023,30950,114
85374,245707,volkswagen, Caddy,2023,30950,114
85390,245724,volkswagen, Caddy,2023,36295,122
85391,245725,volkswagen, Caddy,2023,36395,122
85412,245746,volkswagen, Caddy,2023,37495,114
85420,245754,volkswagen, Caddy,2023,33950,114
85425,245759,volkswagen, Caddy,2023,33950,114
85540,245887,volkswagen, Caddy,2023,38130,114
85555,245902,volkswagen, Caddy,2023,36995,114
85556,245903,volkswagen, Caddy,2023,36995,114
85658,246008,volkswagen, Caddy,2023,30990,114
85659,246009,volkswagen, Caddy,2023,34490,114
85671,246021,volkswagen, Caddy,2023,37940,114
85757,246111,volkswagen, Caddy,2023,39890,122
85868,246234,volkswagen, Caddy,2023,36980,114
85891,246258,volkswagen, Caddy,2023,38446,122
85924,246295,volkswagen, Caddy,2023,37495,114
86256,246661,volkswagen, Caddy,2023,35950,122
86261,246666,volkswagen, Caddy,2023,33790,122
86324,246734,volkswagen, Caddy,2023,25490,75
86325,246735,volkswagen, Caddy,2023,24880,75
86326,246736,volkswagen, Caddy,2023,24490,75
86327,246737,volkswagen, Caddy,2023,24400,75
86334,246746,volkswagen, Caddy,2023,31990,102
86350,246763,volkswagen, Caddy,2023,27990,102
86463,246889,volkswagen, Caddy,2023,28788,102
86465,246891,volkswagen, Caddy,2023,28788,102
86466,246892,volkswagen, Caddy,2023,28788,102
86468,246894,volkswagen, Caddy,2023,28788,102
86469,246895,volkswagen, Caddy,2023,28788,102
86470,246896,volkswagen, Caddy,2023,28988,102
86471,246897,volkswagen, Caddy,2023,28988,102
86472,246898,volkswagen, Caddy,2023,28988,102
86474,246900,volkswagen, Caddy,2023,28780,102
