,brand,model,color,registration_date,year,price_in_euro,power_ps,transmission_type,fuel_type,fuel_consumption_l_100km,mileage_in_km
244900,volkswagen,Volkswagen T6.1 California,white,11/2022,2022,76301,150,Automatic,Diesel,6.6,1951.0
244901,volkswagen,Volkswagen T7 Multivan,white,06/2022,2022,64990,204,Automatic,Petrol,8.8,8317.0
244902,volkswagen,Volkswagen T7 Multivan,white,07/2022,2022,60970,150,Automatic,Diesel,5.3,1000.0
244903,volkswagen,Volkswagen T-Roc,white,09/2022,2022,34990,150,Manual,Petrol,5.2,6000.0
244904,volkswagen,Volkswagen Sharan,white,09/2022,2022,35990,150,Manual,Petrol,6.6,22250.0
244905,volkswagen,Volkswagen T-Cross,white,07/2022,2022,25390,110,Manual,Petrol,4.8,6100.0
244907,volkswagen,Volkswagen Grand California,white,06/2022,2022,63088,177,Automatic,Diesel,8.1,18881.0
244908,volkswagen,Volkswagen T-Roc,white,11/2022,2022,27940,150,Automatic,Petrol,6.1,26133.0
244909,volkswagen,Volkswagen Grand California,white,06/2022,2022,63088,177,Automatic,Diesel,8.1,18881.0
244910,volkswagen,Volkswagen T6 Transporter,white,06/2022,2022,43090,110,Manual,Diesel,7.2,21109.0
244911,volkswagen,Volkswagen T-Roc,white,05/2022,2022,25470,110,Manual,Petrol,6.3,4770.0
244912,volkswagen,Volkswagen Tiguan Allspace,white,09/2022,2022,37988,150,Automatic,Petrol,5.7,10.0
244913,volkswagen,Volkswagen T6 Kombi,white,08/2022,2022,33950,90,Manual,Diesel,7.0,20.0
244914,volkswagen,Volkswagen Golf R,white,03/2022,2022,68570,320,Automatic,Petrol,7.0,10000.0
244915,volkswagen,Volkswagen T-Roc,white,11/2022,2022,28470,150,Automatic,Petrol,6.4,22020.0
244916,volkswagen,Volkswagen T-Roc,white,11/2022,2022,28470,150,Automatic,Petrol,6.4,22770.0
244919,volkswagen,Volkswagen T-Roc,white,11/2022,2022,27790,150,Manual,Petrol,5.2,5.0
244920,volkswagen,Volkswagen T-Cross,white,01/2022,2022,19990,95,Manual,Petrol,4.8,15000.0
244921,volkswagen,Volkswagen T-Roc,white,05/2022,2022,24850,110,Manual,Petrol,5.2,3920.0
244922,volkswagen,Volkswagen Tiguan,white,02/2022,2022,28710,150,Manual,Petrol,5.5,21700.0
244924,volkswagen,Volkswagen Arteon,white,05/2022,2022,37850,200,Automatic,Diesel,5.1,26369.0
244925,volkswagen,Volkswagen T6.1 California,white,11/2022,2022,76297,150,Automatic,Diesel,6.6,1951.0
244926,volkswagen,Volkswagen T6.1 California,white,11/2022,2022,76303,150,Automatic,Diesel,6.6,1951.0
244928,volkswagen,Volkswagen T-Roc,white,11/2022,2022,30910,150,Manual,Petrol,5.3,5.0
244929,volkswagen,Volkswagen Golf,white,09/2022,2022,38990,190,Automatic,Petrol,6.5,9658.0
244930,volkswagen,Volkswagen Golf Variant,white,01/2022,2022,45880,190,Automatic,Petrol,7.4,10341.0
244931,volkswagen,Volkswagen Taigo,white,10/2022,2022,29980,150,Automatic,Petrol,5.1,10000.0
244932,volkswagen,Volkswagen Tiguan,white,09/2022,2022,33430,150,Automatic,Diesel,5.4,19075.0
244933,volkswagen,Volkswagen T-Roc,white,11/2022,2022,29680,150,Automatic,Petrol,5.0,19333.0
244934,volkswagen,Volkswagen Tiguan Allspace,white,09/2022,2022,38330,150,Automatic,Diesel,5.6,23474.0
244935,volkswagen,Volkswagen Taigo,white,12/2022,2022,22840,110,Manual,Petrol,5.4,15.0
244936,volkswagen,Volkswagen T-Cross,white,02/2022,2022,21690,95,Manual,Petrol,6.0,9700.0
244937,volkswagen,Volkswagen Grand California,white,06/2022,2022,62888,177,Automatic,Diesel,8.1,18881.0
244938,volkswagen,Volkswagen T-Roc,white,09/2022,2022,35888,150,Automatic,Petrol,5.6,15800.0
244939,volkswagen,Volkswagen Golf,white,11/2022,2022,33490,150,Automatic,Diesel,4.5,1010.0
244940,volkswagen,Volkswagen Tiguan Allspace,white,10/2022,2022,48950,200,Automatic,Petrol,6.7,9700.0
244941,volkswagen,Volkswagen Touran,white,09/2022,2022,29980,150,Manual,Petrol,6.7,20750.0
244942,volkswagen,Volkswagen T-Roc,white,03/2022,2022,26380,116,Manual,Diesel,4.3,10704.0
244943,volkswagen,Volkswagen Crafter,white,06/2022,2022,48777,140,Manual,Diesel,8.5,33600.0
244945,volkswagen,Volkswagen Golf,white,08/2022,2022,48666,320,Automatic,Petrol,7.5,18350.0
244946,volkswagen,Volkswagen Golf,white,05/2022,2022,35980,200,Automatic,Diesel,4.4,8500.0
244947,volkswagen,Volkswagen Crafter,white,11/2022,2022,49990,177,Manual,Diesel,7.6,400.0
244948,volkswagen,Volkswagen T-Roc,white,07/2022,2022,31440,150,Automatic,Petrol,6.5,23059.0
244949,volkswagen,Volkswagen Tiguan,white,01/2022,2022,50950,200,Automatic,Diesel,5.3,10370.0
244951,volkswagen,Volkswagen Touran,white,09/2022,2022,35999,150,Automatic,Diesel,5.5,16362.0
244952,volkswagen,Volkswagen Tiguan Allspace,white,10/2022,2022,48450,200,Automatic,Diesel,6.7,28500.0
244953,volkswagen,Volkswagen Polo,white,09/2022,2022,21790,95,Manual,Petrol,4.8,5000.0
244954,volkswagen,Volkswagen Arteon,white,04/2022,2022,47790,200,Automatic,Diesel,6.2,39408.0
244955,volkswagen,Volkswagen Golf,white,07/2022,2022,51777,320,Automatic,Petrol,7.0,6100.0
244956,volkswagen,Volkswagen,white,06/2022,2022,68650,150,Automatic,Diesel,6.1,50.0
244958,volkswagen,Volkswagen Tiguan Allspace,white,10/2022,2022,48950,200,Automatic,Petrol,6.7,24900.0
244959,volkswagen,Volkswagen Crafter,white,10/2022,2022,53780,177,Automatic,Diesel,7.7,10.0
244961,volkswagen,Volkswagen T7 Multivan,white,03/2022,2022,74900,150,Automatic,Hybrid,1.5,28000.0
244962,volkswagen,Volkswagen Crafter,white,12/2022,2022,54890,140,Manual,Diesel,7.3,200.0
244963,volkswagen,Volkswagen Golf GTE,white,12/2022,2022,38390,245,Automatic,Hybrid,1.2,7000.0
244966,volkswagen,Volkswagen Golf,white,10/2022,2022,29999,245,Automatic,Hybrid,1.7,1600.0
244968,volkswagen,Volkswagen T-Roc,white,08/2022,2022,31490,150,Automatic,Petrol,6.4,11694.0
244969,volkswagen,Volkswagen Golf,white,03/2022,2022,46990,300,Automatic,Petrol,6.6,80.0
244970,volkswagen,Volkswagen T-Cross,white,01/2022,2022,26999,110,Automatic,Petrol,5.0,13000.0
244971,volkswagen,Volkswagen Polo,white,11/2022,2022,24650,95,Automatic,Petrol,5.5,10.0
244972,volkswagen,Volkswagen Golf Variant,white,06/2022,2022,32950,131,Manual,Petrol,6.0,50.0
244973,volkswagen,Volkswagen T-Cross,white,11/2022,2022,24490,110,Manual,Petrol,4.8,3400.0
244974,volkswagen,Volkswagen Golf,white,07/2022,2022,51777,320,Automatic,Petrol,7.0,6100.0
244975,volkswagen,Volkswagen T-Roc,white,09/2022,2022,42890,190,Automatic,Petrol,6.3,11700.0
244976,volkswagen,Volkswagen T6 Multivan,white,04/2022,2022,53900,150,Manual,Diesel,7.3,8900.0
244977,volkswagen,Volkswagen T-Roc,white,06/2022,2022,42500,150,Automatic,Petrol,6.6,25000.0
244978,volkswagen,Volkswagen T6.1 Multivan,white,02/2022,2022,45990,110,Manual,Diesel,6.0,10145.0
244979,volkswagen,Volkswagen Golf,white,04/2022,2022,25950,110,Manual,Petrol,4.7,50.0
244980,volkswagen,Volkswagen T6.1 California,white,04/2022,2022,77950,150,Automatic,Diesel,8.3,6608.0
244981,volkswagen,Volkswagen T-Roc,white,05/2022,2022,31880,150,Automatic,Petrol,5.4,27250.0
244982,volkswagen,Volkswagen Taigo,white,10/2022,2022,29390,150,Automatic,Petrol,6.0,10.0
244983,volkswagen,Volkswagen T6.1 California,white,07/2022,2022,95950,204,Automatic,Diesel,8.7,15580.0
244984,volkswagen,Volkswagen T6.1 California,white,06/2022,2022,82900,150,Automatic,Diesel,7.1,9990.0
244985,volkswagen,Volkswagen Crafter,white,01/2022,2022,39990,140,Manual,Diesel,7.3,49500.0
244986,volkswagen,Volkswagen Caddy,white,11/2022,2022,32700,114,Manual,Petrol,6.4,10.0
244987,volkswagen,Volkswagen T-Roc,white,01/2022,2022,32950,150,Automatic,Petrol,6.6,22467.0
244988,volkswagen,Volkswagen T6.1 California,white,09/2022,2022,67640,150,Automatic,Diesel,6.5,1150.0
244989,volkswagen,Volkswagen Tiguan,white,12/2022,2022,41640,150,Automatic,Petrol,7.2,10.0
244991,volkswagen,Volkswagen T-Roc,white,07/2022,2022,33480,150,Automatic,Diesel,4.2,22250.0
244992,volkswagen,Volkswagen Golf,white,08/2022,2022,38980,300,Automatic,Petrol,6.6,14800.0
244994,volkswagen,Volkswagen Golf,white,02/2022,2022,37000,200,Automatic,Diesel,4.4,27000.0
244995,volkswagen,Volkswagen T-Roc,white,07/2022,2022,43910,190,Automatic,Petrol,6.8,7900.0
244996,volkswagen,Volkswagen Golf,white,08/2022,2022,36888,200,Automatic,Diesel,4.4,13700.0
244997,volkswagen,Volkswagen Taigo,white,01/2022,2022,26489,110,Automatic,Petrol,4.9,4800.0
244998,volkswagen,Volkswagen T-Roc,white,09/2022,2022,35888,150,Automatic,Petrol,5.6,15800.0
244999,volkswagen,Volkswagen T-Roc,white,09/2022,2022,33900,150,Automatic,Petrol,6.1,3100.0
245000,volkswagen,Volkswagen Golf,white,08/2022,2022,32990,150,Automatic,Petrol,4.8,5650.0
245001,volkswagen,Volkswagen T7 Multivan,white,05/2022,2022,57950,204,Automatic,Petrol,8.9,18175.0
245002,volkswagen,Volkswagen Golf,white,06/2022,2022,32480,200,Automatic,Diesel,4.4,29500.0
245003,volkswagen,Volkswagen Tiguan,white,08/2022,2022,38250,150,Automatic,Diesel,5.6,9830.0
245004,volkswagen,Volkswagen T-Roc,white,06/2022,2022,23990,110,Manual,Petrol,5.2,24990.0
245005,volkswagen,Volkswagen Touareg,white,01/2022,2022,80500,286,Automatic,Diesel,7.0,10000.0
245006,volkswagen,Volkswagen T-Cross,white,12/2022,2022,30590,110,Automatic,Petrol,6.3,600.0
245007,volkswagen,Volkswagen T-Cross,white,11/2022,2022,27290,110,Automatic,Petrol,5.0,20.0
245009,volkswagen,Volkswagen Crafter,white,06/2022,2022,48777,140,Manual,Diesel,8.5,33500.0
245010,volkswagen,Volkswagen Golf,white,08/2022,2022,48666,320,Automatic,Petrol,7.0,18350.0
245011,volkswagen,Volkswagen T-Roc,white,07/2022,2022,32500,150,Automatic,Petrol,5.4,12200.0
245012,volkswagen,Volkswagen T-Cross,white,08/2022,2022,24990,110,Manual,Petrol,4.8,3200.0
245013,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,21920,110,Automatic,Petrol,6.2,29818.0
245014,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25788,110,Automatic,Petrol,5.0,10.0
245015,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24444,150,Automatic,Petrol,5.1,23703.0
245016,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,27997,150,Automatic,Petrol,6.0,8786.0
245017,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25990,110,Manual,Petrol,4.9,6.0
245018,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,21790,95,Manual,Petrol,4.9,11720.0
245020,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,25995,110,Automatic,Petrol,5.0,6648.0
245021,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,25980,110,Automatic,Petrol,5.0,4304.0
245022,volkswagen,Volkswagen T-Cross,orange,01/2022,2022,26790,110,Automatic,Petrol,5.1,15996.0
245023,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,26289,110,Automatic,Petrol,6.5,11108.0
245024,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,27700,110,Automatic,Petrol,5.0,10.0
245025,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,24490,95,Manual,Petrol,4.8,50.0
245026,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,23580,110,Manual,Petrol,4.8,6559.0
245028,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,25980,110,Manual,Petrol,4.8,11000.0
245029,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,30189,110,Automatic,Petrol,5.0,25.0
245030,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,26195,110,Automatic,Petrol,5.0,6648.0
245031,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,24260,110,Manual,Petrol,5.8,3757.0
245032,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,22850,110,Automatic,Petrol,6.4,19164.0
245033,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,23150,110,Automatic,Petrol,6.3,11800.0
245034,volkswagen,Volkswagen Caddy,orange,07/2022,2022,27400,102,Manual,Diesel,4.6,5265.0
245035,volkswagen,Volkswagen T7 Multivan,orange,07/2022,2022,58790,150,Automatic,Diesel,6.5,35000.0
245036,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,22950,110,Automatic,Petrol,6.3,11800.0
245037,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24810,110,Automatic,Petrol,5.1,6800.0
245038,volkswagen,Volkswagen Caddy,orange,07/2022,2022,27400,102,Manual,Diesel,4.6,7525.0
245039,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,21980,95,Manual,Petrol,4.8,15043.0
245040,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,25611,150,Automatic,Petrol,6.0,3436.0
245041,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,22970,110,Manual,Petrol,4.9,11500.0
245042,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,23190,110,Manual,Petrol,5.8,9594.0
245043,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,22690,110,Manual,Petrol,4.8,12900.0
245044,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,27959,110,Manual,Petrol,4.8,1004.0
245045,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,22970,110,Manual,Petrol,4.9,11500.0
245046,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,21780,95,Manual,Petrol,4.8,15043.0
245047,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,21970,110,Manual,Petrol,4.9,11400.0
245048,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25788,110,Automatic,Petrol,5.0,10.0
245049,volkswagen,Volkswagen Crafter,orange,05/2022,2022,48760,177,Manual,Diesel,10.8,1024.0
245050,volkswagen,Volkswagen T7 Multivan,orange,06/2022,2022,58850,150,Automatic,Diesel,5.3,4733.0
245053,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,23990,110,Automatic,Petrol,6.2,7742.0
245055,volkswagen,Volkswagen T-Cross,orange,10/2022,2022,23580,110,Manual,Petrol,4.8,6802.0
245056,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,22990,110,Manual,Petrol,4.8,3099.0
245057,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,22680,110,Manual,Petrol,4.8,8845.0
245058,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,22477,110,Automatic,Petrol,5.0,29139.0
245059,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,25252,150,Automatic,Petrol,5.1,17665.0
245060,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24580,110,Automatic,Petrol,5.0,10138.0
245061,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,25252,150,Automatic,Petrol,5.1,22363.0
245062,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,23490,110,Manual,Petrol,5.8,4917.0
245063,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24888,110,Automatic,Petrol,5.1,8792.0
245064,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,26876,150,Automatic,Petrol,5.9,19700.0
245065,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24780,110,Automatic,Petrol,5.0,10138.0
245066,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24688,110,Automatic,Petrol,6.4,4998.0
245068,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,25411,150,Automatic,Petrol,6.0,3436.0
245069,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,24840,110,Automatic,Petrol,6.4,12640.0
245073,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,27400,110,Automatic,Petrol,6.4,12883.0
245074,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,27280,150,Automatic,Petrol,5.1,12400.0
245075,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,26489,110,Automatic,Petrol,6.5,11108.0
245076,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,27680,110,Automatic,Petrol,5.1,2047.0
245077,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25988,110,Automatic,Petrol,5.0,10.0
245078,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25988,110,Automatic,Petrol,5.0,10.0
245079,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24222,110,Manual,Petrol,5.1,10823.0
245080,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,25890,110,Automatic,Petrol,5.1,7900.0
245081,volkswagen,Volkswagen Caddy,orange,08/2022,2022,31995,122,Automatic,Diesel,4.6,4900.0
245082,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,21820,110,Automatic,Petrol,6.4,33200.0
245083,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,22980,110,Manual,Petrol,4.8,6204.0
245084,volkswagen,Volkswagen T-Cross,orange,10/2022,2022,26490,110,Manual,Petrol,4.8,20.0
245085,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,21990,95,Manual,Petrol,5.8,7533.0
245086,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,25480,110,Automatic,Petrol,5.1,2500.0
245087,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,26259,110,Automatic,Petrol,6.5,9977.0
245088,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,26990,110,Automatic,Petrol,5.0,10.0
245089,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,29350,110,Manual,Petrol,4.8,27500.0
245090,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,23865,110,Manual,Petrol,4.8,10000.0
245091,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,27880,110,Manual,Petrol,5.8,1315.0
245092,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,27500,110,Automatic,Petrol,5.1,8250.0
245093,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,27780,110,Automatic,Petrol,6.3,2844.0
245094,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,24979,110,Manual,Petrol,4.8,13916.0
245095,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,21620,110,Automatic,Petrol,6.4,33200.0
245096,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,28490,110,Automatic,Petrol,5.0,10000.0
245097,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,27290,150,Automatic,Petrol,5.1,11639.0
245098,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,27160,95,Manual,Petrol,6.0,13310.0
245099,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,25470,150,Automatic,Petrol,6.1,12550.0
245100,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,50990,110,Automatic,Petrol,6.2,5295.0
245101,volkswagen,Volkswagen T6.1 Kombi,orange,01/2022,2022,23390,150,Automatic,Diesel,7.8,26275.0
245102,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,28940,110,Manual,Petrol,6.1,6600.0
245103,volkswagen,Volkswagen Caddy,orange,05/2022,2022,25788,102,Manual,Diesel,4.9,11800.0
245104,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25230,110,Automatic,Petrol,5.0,10.0
245105,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24280,110,Automatic,Petrol,5.0,20000.0
245106,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,30890,110,Manual,Petrol,5.8,9850.0
245107,volkswagen,Volkswagen Caddy,orange,03/2022,2022,32990,114,Manual,Petrol,5.7,19000.0
245108,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,24450,110,Automatic,Petrol,5.0,5295.0
245109,volkswagen,Volkswagen Caddy,orange,02/2022,2022,31777,122,Automatic,Diesel,5.1,2278.0
245110,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,28900,110,Automatic,Petrol,5.0,30660.0
245111,volkswagen,Volkswagen Caddy,orange,02/2022,2022,32990,122,Automatic,Diesel,5.1,2278.0
245112,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24985,110,Automatic,Petrol,5.0,30395.0
245113,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,24879,110,Manual,Petrol,6.0,7931.0
245114,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,25740,110,Automatic,Petrol,6.5,17067.0
245115,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,22980,110,Manual,Petrol,5.8,15790.0
245116,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,24880,110,Manual,Petrol,4.8,2012.0
245117,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,26450,110,Automatic,Petrol,5.0,8482.0
245118,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24950,110,Automatic,Petrol,5.0,23955.0
245119,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,23380,110,Automatic,Petrol,6.4,31391.0
245120,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25990,110,Manual,Petrol,4.9,6.0
245121,volkswagen,Volkswagen T7 Multivan,orange,01/2022,2022,79980,150,Automatic,Hybrid,0.8,9888.0
245122,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24880,110,Manual,Petrol,4.8,7551.0
245123,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24250,110,Automatic,Petrol,5.0,27880.0
245124,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25990,110,Manual,Petrol,4.9,5.0
245125,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,25315,110,Manual,Petrol,5.1,4423.0
245126,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,23950,110,Manual,Petrol,4.8,10491.0
245127,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,26300,110,Manual,Petrol,4.8,2500.0
245128,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,31250,150,Automatic,Petrol,5.1,7857.0
245130,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,23900,95,Manual,Petrol,4.8,9969.0
245131,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,24880,95,Manual,Petrol,6.0,15892.0
245132,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,22977,110,Automatic,Petrol,5.0,30533.0
245133,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,27450,150,Automatic,Petrol,5.1,6180.0
245134,volkswagen,Volkswagen T-Cross,orange,01/2022,2022,24880,110,Manual,Petrol,6.1,10000.0
245135,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25990,110,Manual,Petrol,4.9,5.0
245136,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,22429,110,Automatic,Petrol,6.4,27909.0
245137,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24250,110,Automatic,Petrol,5.0,30660.0
245138,volkswagen,Volkswagen Caddy,orange,04/2022,2022,28900,102,Manual,Diesel,4.6,10578.0
245139,volkswagen,Volkswagen T-Cross,orange,08/2022,2022,27199,110,Automatic,Petrol,5.1,3102.0
245140,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,31250,150,Automatic,Petrol,5.1,7857.0
245141,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,22629,110,Automatic,Petrol,6.4,27909.0
245142,volkswagen,Volkswagen T-Cross,orange,09/2022,2022,22240,95,Manual,Petrol,6.0,13310.0
245143,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,22980,95,Manual,Petrol,6.0,8305.0
245144,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,23665,110,Manual,Petrol,4.8,10000.0
245145,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,26935,110,Manual,Petrol,5.1,9594.0
245146,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,38990,110,Automatic,Petrol,5.0,10.0
245147,volkswagen,Volkswagen Caddy,orange,06/2022,2022,38990,114,Automatic,Petrol,6.6,10467.0
245148,volkswagen,Volkswagen Caddy,orange,06/2022,2022,26900,114,Automatic,Petrol,6.6,10467.0
245149,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,27925,150,Automatic,Petrol,5.1,18032.0
245150,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,22880,95,Manual,Petrol,5.7,7000.0
245151,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,25411,150,Automatic,Petrol,6.0,9158.0
245152,volkswagen,Volkswagen T-Cross,orange,10/2022,2022,23980,110,Manual,Petrol,4.8,7475.0
245153,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,20211,95,Manual,Petrol,5.8,17715.0
245154,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,23730,110,Manual,Petrol,4.8,5846.0
245155,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,22890,110,Manual,Petrol,5.8,7704.0
245156,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,23730,110,Manual,Petrol,4.8,5846.0
245157,volkswagen,Volkswagen T-Cross,orange,02/2022,2022,24990,95,Manual,Petrol,5.8,4900.0
245158,volkswagen,Volkswagen T-Cross,orange,07/2022,2022,25480,110,Automatic,Petrol,6.3,10000.0
245159,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,25990,95,Manual,Petrol,4.8,7000.0
245160,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,30490,110,Automatic,Petrol,5.1,11790.0
245161,volkswagen,Volkswagen T-Cross,orange,12/2022,2022,23490,110,Automatic,Petrol,6.4,50.0
245162,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,66589,110,Automatic,Petrol,6.2,30302.0
245164,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,24460,110,Automatic,Petrol,6.2,30302.0
245165,volkswagen,Volkswagen Caddy,orange,03/2022,2022,46290,122,Manual,Diesel,5.4,5657.0
245166,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,26990,110,Manual,Petrol,5.1,3116.0
245167,volkswagen,Volkswagen T-Cross,orange,05/2022,2022,23990,95,Manual,Petrol,4.8,5700.0
245168,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,22620,110,Automatic,Petrol,6.4,26000.0
245169,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,23380,110,Automatic,Petrol,6.4,30367.0
245170,volkswagen,Volkswagen T-Cross,orange,06/2022,2022,29550,110,Automatic,Petrol,5.0,10.0
245171,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,22620,110,Automatic,Petrol,6.4,27500.0
245172,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,22420,110,Automatic,Petrol,6.4,26000.0
245173,volkswagen,Volkswagen Caddy,orange,03/2022,2022,46290,122,Manual,Diesel,5.4,5657.0
245175,volkswagen,Volkswagen T-Cross,orange,11/2022,2022,22420,110,Automatic,Petrol,5.0,10.0
245176,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,25930,110,Automatic,Petrol,6.4,27500.0
245177,volkswagen,Volkswagen T-Cross,orange,04/2022,2022,28230,110,Automatic,Petrol,6.5,9977.0
245178,volkswagen,Volkswagen T-Cross,orange,10/2022,2022,22930,110,Automatic,Petrol,5.0,4477.0
245179,volkswagen,Volkswagen T-Cross,orange,03/2022,2022,24870,110,Automatic,LPG,5.0,20000.0
